26/09/2023 12:33:15,Ciência e Tecnologia,3.0,2,1,3,1,0,0,0,0,0,0,0,0,moro em macau e a minha maior dificuldade é me sustentar para morar aqui em angicos,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
28/09/2023 10:39:54,Ciência e Tecnologia,5.0,2,3,3,2,0,0,0,0,4,0,0,0,motivos financeiros e de rotina de estudos diario,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
27/09/2023 13:30:35,Ciência e Tecnologia,5.0,2,3,0,2,0,0,0,0,0,0,0,0,muita pressão,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
27/09/2023 12:54:19,Ciência e Tecnologia,3.0,0,0,1,0,0,0,1,6,4,1,1,2,"muito tempo sem estudar, retornando esse ano com dificuldade nas disciplinas",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
28/09/2023 11:29:31,Ciência e Tecnologia,5.0,2,1,1,0,0,0,1,6,1,0,0,1,"não há aésar das devodas de,amdas qie açgumas disciplinas exigem",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
27/09/2023 13:33:03,Ciência e Tecnologia,3.0,2,1,0,2,1,0,1,2,0,0,0,1,não me identifico,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
27/09/2023 12:44:07,Ciência e Tecnologia,5.0,1,0,0,0,0,0,0,2,1,0,0,1,não sinto muita dificuldade,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
28/09/2023 10:26:04,Ciência e Tecnologia,3.0,2,1,2,1,0,2,0,0,0,0,0,1,não sou da cidade de angicos moro de aluguel,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
11/09/2023 20:03:18,Ciência e Tecnologia,3.0,2,1,0,2,0,0,0,5,1,0,0,1,Não tenho,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
28/09/2023 14:10:41,Ciência e Tecnologia,4.0,2,3,0,2,0,0,1,6,2,1,0,2,Não tenho,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
28/09/2023 11:30:50,Ciência e Tecnologia,5.0,2,1,0,0,0,2,1,0,0,0,0,1,não tenho,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
27/09/2023 14:05:14,Ciência e Tecnologia,3.0,2,1,2,0,2,0,0,0,0,0,0,0,não tenho dificuldade só não me identifico,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
26/09/2023 12:14:10,Ciência e Tecnologia,3.0,2,1,0,0,0,0,1,0,0,0,0,0,não tenho dificuldades,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
28/09/2023 11:17:49,Ciência e Tecnologia,5.0,2,1,2,2,0,0,1,6,4,0,0,1,não tenho dificuldades para pernecer no curso,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
27/09/2023 13:38:02,Ciência e Tecnologia,3.0,2,1,0,0,1,0,0,0,0,0,0,2,não tenho muitas habilidades na area de exatas,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
27/09/2023 13:16:26,Ciência e Tecnologia,3.0,2,1,2,2,2,0,2,2,0,0,0,0,nenhuma,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
28/09/2023 10:38:10,Ciência e Tecnologia,5.0,2,1,0,1,0,0,1,0,0,0,0,0,nenhuma dificuldade no momento,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
28/09/2023 10:30:14,Ciência e Tecnologia,4.0,2,1,3,2,0,0,2,6,2,0,0,1,nenhuma tão grande oque realmente desanima é a questão do transporte,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
27/09/2023 12:50:53,Ciência e Tecnologia,3.0,2,1,0,1,1,3,0,0,0,1,0,0,no momento não tenho dificuldades,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
27/09/2023 13:09:39,Ciência e Tecnologia,6.0,1,0,0,0,1,0,0,4,4,0,0,1,o aprendizado das matérias,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
28/09/2023 11:19:54,Ciência e Tecnologia,5.0,2,3,1,2,0,3,1,3,1,0,0,0,o cansaço em relação as viajens diárias,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
27/09/2023 13:44:35,Ciência e Tecnologia,6.0,2,3,0,2,1,0,2,6,4,1,1,1,o cansço e o pouco tempo de estudo.,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
26/09/2023 11:34:49,Ciência e Tecnologia,3.0,2,3,0,2,0,0,0,0,0,0,0,0,o custo do onibus para vim pra angicos,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
05/10/2023 10:34:36,Ciência e Tecnologia,3.0,2,1,2,2,0,0,1,0,0,0,0,0,o deslocameto da minha cidade,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
27/09/2023 13:00:04,Ciência e Tecnologia,3.0,2,1,2,2,0,2,2,0,0,0,0,0,o horario e a distancia,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
27/09/2023 13:22:47,Ciência e Tecnologia,3.0,2,1,2,2,0,2,2,0,0,0,0,0,o horário e a distância,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
27/09/2023 13:29:18,Ciência e Tecnologia,3.0,2,1,0,2,1,0,0,0,0,0,0,0,o medo da minha falta de identificação com o curso atrapalhar meus planos futuros,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
26/09/2023 11:03:48,Ciência e Tecnologia,3.0,2,3,0,2,0,1,0,0,0,0,0,0,o percurso da minha cidade ate o campus,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
27/09/2023 13:36:32,Ciência e Tecnologia,3.0,2,1,1,0,0,0,2,6,2,0,0,3,o tempo para dedicar aos estudos e o trabalho que pega a maioria do meu tempo,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
28/09/2023 10:47:23,Ciência e Tecnologia,5.0,2,1,2,2,0,0,1,5,4,1,0,1,"o tempo que tenho disponível e o cansaço devido o dia de trabalho, trna-se cansativo devido o deslocamento a universidade depois de um dia de trabalhoe tambem por não ter muito tempo para estudar.",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
28/09/2023 11:58:59,Ciência e Tecnologia,4.0,1,0,2,1,0,0,0,5,0,1,1,3,"o tempo, passo muito tempo longe da minha familia",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
28/09/2023 14:19:49,Ciência e Tecnologia,6.0,2,1,2,0,0,0,0,1,0,0,0,0,os gastos financeiros para me manter na faculdade,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
26/09/2023 15:39:11,Ciência e Tecnologia,5.0,2,3,0,2,0,0,2,6,4,0,0,0,principalmente a falta de tempo para focar nos estudos,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
27/09/2023 12:33:31,Ciência e Tecnologia,5.0,2,1,0,0,1,0,0,1,1,0,0,0,"problemas psicologicos desenvolvidos pelas materias mais complicadas do curso(ansiedade, crise de pânico)",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
28/09/2023 11:12:13,Ciência e Tecnologia,5.0,2,3,2,2,0,0,1,5,1,0,0,1,questão de tempo e problemas pessoais,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
22/09/2023 05:37:14,Ciência e Tecnologia,3.0,1,0,0,0,0,0,0,5,1,0,0,0,Sem dificuldade,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
02/10/2023 15:09:01,Ciência e Tecnologia,7.0,1,0,0,0,0,3,1,1,1,1,0,2,sinto dificuldades em relação a apresentação dee seminários e em construção de artigos,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
26/09/2023 11:06:37,Ciência e Tecnologia,3.0,2,3,2,2,0,0,0,0,0,1,0,0,só a distancia,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
26/09/2023 12:07:54,Ciência e Tecnologia,7.0,1,0,1,1,0,0,1,0,0,0,0,0,spmente a distância entre a cidade que eu sou e angicos,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
27/09/2023 14:07:00,Ciência e Tecnologia,5.0,1,2,3,1,0,0,1,4,0,0,0,0,sustento financeiro e transporte para ir a faculdade,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
28/09/2023 14:04:38,Ciência e Tecnologia,5.0,1,0,0,1,0,0,3,2,2,0,0,1,tempo para consciliar o trabalho,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
27/09/2023 13:25:30,Ciência e Tecnologia,3.0,1,0,0,0,0,0,1,6,4,1,1,2,tempo para se dedicar,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
27/09/2023 12:42:24,Ciência e Tecnologia,5.0,2,1,2,2,0,0,3,4,4,1,0,2,"tempo, devido o trabalho",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
28/09/2023 10:51:36,Ciência e Tecnologia,5.0,2,1,1,0,0,0,1,3,0,0,0,0,"tempo, mas da pra continuar",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
11/09/2023 20:09:31,Ciência e Tecnologia,3.0,2,1,2,2,2,3,1,6,4,1,0,1,"Tenho dificuldade com cálculos, e em consequência da dinâmica do meu dia a dia, não consigo me dedicar de forma integral",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
28/09/2023 14:28:52,Ciência e Tecnologia,7.0,0,0,0,0,0,0,3,6,4,0,1,2,tenho dois empregos,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
27/09/2023 13:19:50,Ciência e Tecnologia,3.0,2,1,2,2,0,0,0,4,1,1,0,1,tenho um pouco de dificuldade em algumas disciplinas,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
27/09/2023 13:50:34,Ciência e Tecnologia,3.0,1,0,0,0,0,0,1,6,1,1,1,3,trabalho,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
26/09/2023 12:00:53,Ciência e Tecnologia,7.0,2,3,1,2,1,0,1,4,1,0,0,1,trabalho,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
27/09/2023 13:46:42,Ciência e Tecnologia,5.0,2,1,3,2,2,3,1,5,4,0,0,1,"tranporte, tempo disponível para estudar",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
26/09/2023 15:37:24,Ciência e Tecnologia,5.0,2,3,2,2,0,0,0,0,0,0,0,0,transporte,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
28/09/2023 11:25:04,Ciência e Tecnologia,5.0,2,1,2,2,1,2,2,3,1,0,0,0,transporte,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
28/09/2023 11:27:42,Ciência e Tecnologia,5.0,2,1,2,2,0,2,2,3,1,0,0,0,transporte,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
28/09/2023 11:23:49,Ciência e Tecnologia,5.0,2,1,2,2,0,2,1,6,1,0,0,1,transporte e a rotina cansativa,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
27/09/2023 13:40:21,Ciência e Tecnologia,3.0,2,1,2,2,0,0,2,5,4,0,0,1,um ensino medio e muito tempo,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
28/09/2023 14:08:51,Ciência e Tecnologia,4.0,2,1,2,2,0,0,1,6,2,0,0,1,uma dificuldade é associar o curso com o trabalho,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
28/09/2023 11:55:22,Ciência e Tecnologia,4.0,2,1,0,0,0,0,0,0,0,0,0,0,vim de outro estado oque dificulta pois preciso do calendario confirmado para ir e voltar entre os estados,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
28/09/2023 11:57:32,Ciência e Tecnologia,4.0,2,1,2,2,0,0,1,2,2,0,0,1,vontae as vezes me pergunto se vale a pena tudo isso por um papel,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
05/10/2023 14:17:52,Ciência e Tecnologia,3.0,2,1,0,0,0,1,0,3,0,0,0,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
27/09/2023 13:57:18,Engenharia Civil,7.0,2,1,0,0,0,3,0,0,0,0,0,0,.,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
26/09/2023 15:17:13,Licenciatura em Computação e Informática,7.0,2,1,2,2,0,0,0,0,0,0,0,0,.,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
02/10/2023 15:38:02,Licenciatura em Computação e Informática,7.0,2,1,2,2,0,2,1,3,1,0,0,0,.,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
